Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Age,embryo,Genotype,source_name,tissue
SRR6462875,RNA-Seq,43,52119483,PRJNA429574,SAMN08350884,61456006,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3553079,GSM2931132,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931132,SRP128877,embryonic day 6.5,embryo 29,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462883,RNA-Seq,43,49596415,PRJNA429574,SAMN08350837,58625782,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3553087,GSM2931140,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931140,SRP128877,embryonic day 6.5,embryo 29,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461198,RNA-Seq,43,99606877,PRJNA429574,SAMN08349338,111878799,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551402,GSM2929455,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929455,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461275,RNA-Seq,43,171693840,PRJNA429574,SAMN08349294,122825336,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551479,GSM2929532,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929532,SRP128877,embryonic day 5.25,embryo 18,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461295,RNA-Seq,43,88270099,PRJNA429574,SAMN08349370,64296490,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551499,GSM2929552,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929552,SRP128877,embryonic day 5.25,embryo 18,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461309,RNA-Seq,43,64589010,PRJNA429574,SAMN08349399,66690232,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551513,GSM2929566,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929566,SRP128877,embryonic day 5.25,embryo 3,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461379,RNA-Seq,43,196888959,PRJNA429574,SAMN08349843,135036130,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3551583,GSM2929636,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929636,SRP128877,embryonic day 5.25,embryo 19,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461417,RNA-Seq,43,145102597,PRJNA429574,SAMN08349836,106907467,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551621,GSM2929674,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929674,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461422,RNA-Seq,43,141846121,PRJNA429574,SAMN08349831,102093634,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3551626,GSM2929679,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929679,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461423,RNA-Seq,43,76126555,PRJNA429574,SAMN08349830,55506643,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551627,GSM2929680,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929680,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461436,RNA-Seq,43,128158447,PRJNA429574,SAMN08349817,93264080,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551640,GSM2929693,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929693,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461439,RNA-Seq,43,107032203,PRJNA429574,SAMN08349814,77757723,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551643,GSM2929696,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929696,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461444,RNA-Seq,43,111874304,PRJNA429574,SAMN08349684,82618344,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551648,GSM2929701,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929701,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461446,RNA-Seq,43,29931397,PRJNA429574,SAMN08349682,22146085,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551650,GSM2929703,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929703,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461449,RNA-Seq,43,154184154,PRJNA429574,SAMN08349679,111359574,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551653,GSM2929706,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929706,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461453,RNA-Seq,43,146471932,PRJNA429574,SAMN08349675,106319031,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551657,GSM2929710,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929710,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461461,RNA-Seq,43,25625248,PRJNA429574,SAMN08349667,19082408,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551665,GSM2929718,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929718,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461462,RNA-Seq,43,115177349,PRJNA429574,SAMN08349666,83727259,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551666,GSM2929719,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929719,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461463,RNA-Seq,43,176910901,PRJNA429574,SAMN08349665,126836496,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551667,GSM2929720,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929720,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461464,RNA-Seq,43,85568065,PRJNA429574,SAMN08349664,62777714,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551668,GSM2929721,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929721,SRP128877,embryonic day 5.25,embryo 17,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461479,RNA-Seq,43,179153910,PRJNA429574,SAMN08349576,123954253,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551683,GSM2929736,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929736,SRP128877,,,,,
SRR6461490,RNA-Seq,43,86643925,PRJNA429574,SAMN08349659,60691552,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551694,GSM2929747,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929747,SRP128877,,,,,
SRR6461493,RNA-Seq,43,38292102,PRJNA429574,SAMN08349657,27279625,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551697,GSM2929750,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929750,SRP128877,,,,,
SRR6461496,RNA-Seq,43,199515098,PRJNA429574,SAMN08349654,135243290,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551700,GSM2929753,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929753,SRP128877,embryonic day 5.25,embryo 20,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461499,RNA-Seq,43,140872988,PRJNA429574,SAMN08349651,97224404,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3551703,GSM2929756,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929756,SRP128877,embryonic day 5.25,embryo 20,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461503,RNA-Seq,43,37917099,PRJNA429574,SAMN08349801,27094569,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551707,GSM2929760,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929760,SRP128877,embryonic day 5.25,embryo 20,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461506,RNA-Seq,43,92533635,PRJNA429574,SAMN08349798,65317279,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551710,GSM2929763,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929763,SRP128877,embryonic day 5.25,embryo 20,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461517,RNA-Seq,43,216127374,PRJNA429574,SAMN08349787,211608320,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551721,GSM2929774,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929774,SRP128877,embryonic day 5.5,embryo 15,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461535,RNA-Seq,43,198930728,PRJNA429574,SAMN08349716,197422366,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551739,GSM2929792,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929792,SRP128877,embryonic day 5.5,embryo 15,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461547,RNA-Seq,43,113918309,PRJNA429574,SAMN08349720,114331115,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551751,GSM2929804,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929804,SRP128877,embryonic day 5.5,embryo 15,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461552,RNA-Seq,43,32249355,PRJNA429574,SAMN08349645,33658441,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551756,GSM2929809,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929809,SRP128877,embryonic day 5.5,embryo 2,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461579,RNA-Seq,43,31833287,PRJNA429574,SAMN08349617,33289887,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551783,GSM2929836,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929836,SRP128877,embryonic day 5.5,embryo 2,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461594,RNA-Seq,43,148154565,PRJNA429574,SAMN08349701,103021420,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551798,GSM2929851,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929851,SRP128877,embryonic day 5.5,embryo 11,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461599,RNA-Seq,43,34183065,PRJNA429574,SAMN08349696,24400350,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551803,GSM2929856,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929856,SRP128877,embryonic day 5.5,embryo 11,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461612,RNA-Seq,43,183743902,PRJNA429574,SAMN08349542,126464272,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551816,GSM2929869,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929869,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461640,RNA-Seq,43,199716037,PRJNA429574,SAMN08349810,138792526,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3551844,GSM2929897,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929897,SRP128877,embryonic day 5.5,embryo 12,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461641,RNA-Seq,43,222967943,PRJNA429574,SAMN08349809,150632977,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551845,GSM2929898,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929898,SRP128877,embryonic day 5.5,embryo 12,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461650,RNA-Seq,43,47112606,PRJNA429574,SAMN08349876,33258223,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551854,GSM2929907,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929907,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461655,RNA-Seq,43,65626428,PRJNA429574,SAMN08349871,45910867,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3551859,GSM2929912,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929912,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461658,RNA-Seq,43,137692278,PRJNA429574,SAMN08349861,94465885,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551862,GSM2929915,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929915,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461674,RNA-Seq,43,97878062,PRJNA429574,SAMN08349466,82346794,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551878,GSM2929931,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929931,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461678,RNA-Seq,43,84045607,PRJNA429574,SAMN08349566,58722437,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3551882,GSM2929935,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929935,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461694,RNA-Seq,43,100577645,PRJNA429574,SAMN08349550,69997200,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX3551898,GSM2929951,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929951,SRP128877,,,,,
SRR6461700,RNA-Seq,43,108574785,PRJNA429574,SAMN08349481,75382079,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3551904,GSM2929957,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929957,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461705,RNA-Seq,43,129835447,PRJNA429574,SAMN08349476,89492893,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551909,GSM2929962,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929962,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461706,RNA-Seq,43,101587715,PRJNA429574,SAMN08349475,70819666,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551910,GSM2929963,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929963,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461708,RNA-Seq,43,89699505,PRJNA429574,SAMN08349473,62578269,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551912,GSM2929965,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929965,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461711,RNA-Seq,43,115311122,PRJNA429574,SAMN08349509,79639751,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551915,GSM2929968,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929968,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461717,RNA-Seq,43,190932212,PRJNA429574,SAMN08349505,129263997,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551921,GSM2929974,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929974,SRP128877,embryonic day 5.5,embryo 12,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461778,RNA-Seq,43,87079515,PRJNA429574,SAMN08349996,88819650,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3551982,GSM2930035,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930035,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461797,RNA-Seq,43,69954292,PRJNA429574,SAMN08350071,74347873,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3552001,GSM2930054,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930054,SRP128877,embryonic day 6.25,embryo 4,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461836,RNA-Seq,43,253532988,PRJNA429574,SAMN08350062,178457041,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3552040,GSM2930093,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930093,SRP128877,embryonic day 6.25,embryo 9,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461844,RNA-Seq,43,201289149,PRJNA429574,SAMN08350054,225318464,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3552048,GSM2930101,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930101,SRP128877,embryonic day 6.25,embryo 4,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461878,RNA-Seq,43,90961899,PRJNA429574,SAMN08350353,91992193,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3552082,GSM2930135,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930135,SRP128877,embryonic day 6.25,embryo 9,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461879,RNA-Seq,43,123641340,PRJNA429574,SAMN08350352,127263724,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3552083,GSM2930136,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930136,SRP128877,embryonic day 6.25,embryo 9,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461888,RNA-Seq,43,131512275,PRJNA429574,SAMN08350343,133171320,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3552092,GSM2930145,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930145,SRP128877,,,,,
SRR6461940,RNA-Seq,43,125371789,PRJNA429574,SAMN08350206,127428132,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3552144,GSM2930197,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930197,SRP128877,embryonic day 6.25,embryo 16,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461952,RNA-Seq,43,106238896,PRJNA429574,SAMN08350339,108375586,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3552156,GSM2930209,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930209,SRP128877,embryonic day 6.25,embryo 16,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461964,RNA-Seq,43,113105781,PRJNA429574,SAMN08350397,115822559,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3552168,GSM2930221,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930221,SRP128877,embryonic day 6.25,embryo 16,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461982,RNA-Seq,43,185253245,PRJNA429574,SAMN08349929,194398900,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3552186,GSM2930239,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930239,SRP128877,embryonic day 6.25,embryo 23,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
SRR6461996,RNA-Seq,43,91962294,PRJNA429574,SAMN08349915,97784736,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX3552200,GSM2930253,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930253,SRP128877,embryonic day 6.25,embryo 23,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
