Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM2930455	"Mouse embryo cell EB_328"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552402"	SRX3552402	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930456	"Mouse embryo cell EB_330"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552403"	SRX3552403	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930457	"Mouse embryo cell EB_332"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552404"	SRX3552404	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930458	"Mouse embryo cell EB_334"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552405"	SRX3552405	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930459	"Mouse embryo cell EB_335"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552406"	SRX3552406	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930460	"Mouse embryo cell EB_417"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552407"	SRX3552407	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930461	"Mouse embryo cell EB_418"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552408"	SRX3552408	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930462	"Mouse embryo cell EB_419"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552409"	SRX3552409	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930463	"Mouse embryo cell EB_420"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552410"	SRX3552410	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930464	"Mouse embryo cell EB_421"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552411"	SRX3552411	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930465	"Mouse embryo cell EB_422"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552412"	SRX3552412	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930466	"Mouse embryo cell EB_423"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552413"	SRX3552413	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930467	"Mouse embryo cell EB_333"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552414"	SRX3552414	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930468	"Mouse embryo cell EB_424"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552415"	SRX3552415	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930469	"Mouse embryo cell EB_427"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552416"	SRX3552416	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930470	"Mouse embryo cell EB_425"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552417"	SRX3552417	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930471	"Mouse embryo cell EB_428"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552418"	SRX3552418	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930472	"Mouse embryo cell EB_429"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552419"	SRX3552419	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930473	"Mouse embryo cell EB_431"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552420"	SRX3552420	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930474	"Mouse embryo cell EB_430"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552421"	SRX3552421	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930475	"Mouse embryo cell EB_426"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552422"	SRX3552422	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930476	"Mouse embryo cell EB_433"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552423"	SRX3552423	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930477	"Mouse embryo cell EB_434"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552424"	SRX3552424	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930478	"Mouse embryo cell EB_432"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552425"	SRX3552425	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930479	"Mouse embryo cell EB_435"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552426"	SRX3552426	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930480	"Mouse embryo cell EB_436"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552427"	SRX3552427	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930481	"Mouse embryo cell EB_437"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552428"	SRX3552428	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930482	"Mouse embryo cell EB_439"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552429"	SRX3552429	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930483	"Mouse embryo cell EB_442"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552430"	SRX3552430	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930484	"Mouse embryo cell EB_441"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552431"	SRX3552431	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930485	"Mouse embryo cell EB_444"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552432"	SRX3552432	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930486	"Mouse embryo cell EB_446"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552433"	SRX3552433	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930487	"Mouse embryo cell EB_447"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552434"	SRX3552434	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930488	"Mouse embryo cell EB_448"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552435"	SRX3552435	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930489	"Mouse embryo cell EB_450"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552436"	SRX3552436	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930490	"Mouse embryo cell EB_451"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552437"	SRX3552437	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930491	"Mouse embryo cell EB_452"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552438"	SRX3552438	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930492	"Mouse embryo cell EB_449"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552439"	SRX3552439	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930493	"Mouse embryo cell EB_455"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552440"	SRX3552440	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930494	"Mouse embryo cell EB_456"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552441"	SRX3552441	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930495	"Mouse embryo cell EB_457"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552442"	SRX3552442	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930496	"Mouse embryo cell EB_458"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552443"	SRX3552443	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930497	"Mouse embryo cell EB_459"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552444"	SRX3552444	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930498	"Mouse embryo cell EB_460"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552445"	SRX3552445	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930499	"Mouse embryo cell EB_454"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552446"	SRX3552446	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930500	"Mouse embryo cell EB_453"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552447"	SRX3552447	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930501	"Mouse embryo cell EB_461"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552448"	SRX3552448	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930502	"Mouse embryo cell EB_465"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552449"	SRX3552449	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930503	"Mouse embryo cell EB_462"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552450"	SRX3552450	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930504	"Mouse embryo cell EB_466"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552451"	SRX3552451	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930505	"Mouse embryo cell EB_467"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552452"	SRX3552452	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930506	"Mouse embryo cell EB_464"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552453"	SRX3552453	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930507	"Mouse embryo cell EB_463"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552454"	SRX3552454	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930508	"Mouse embryo cell EB_468"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552455"	SRX3552455	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930509	"Mouse embryo cell EB_473"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552456"	SRX3552456	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930510	"Mouse embryo cell EB_474"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552457"	SRX3552457	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930511	"Mouse embryo cell EB_470"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552458"	SRX3552458	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930512	"Mouse embryo cell EB_475"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552459"	SRX3552459	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930513	"Mouse embryo cell EB_476"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552460"	SRX3552460	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930514	"Mouse embryo cell EB_477"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552461"	SRX3552461	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930515	"Mouse embryo cell EB_471"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552462"	SRX3552462	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930516	"Mouse embryo cell EB_481"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552463"	SRX3552463	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930517	"Mouse embryo cell EB_479"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552464"	SRX3552464	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930518	"Mouse embryo cell EB_482"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552465"	SRX3552465	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930519	"Mouse embryo cell EB_480"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552466"	SRX3552466	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930520	"Mouse embryo cell EB_483"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552467"	SRX3552467	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930521	"Mouse embryo cell EB_484"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552468"	SRX3552468	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930522	"Mouse embryo cell EB_487"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552469"	SRX3552469	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930523	"Mouse embryo cell EB_491"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552470"	SRX3552470	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930524	"Mouse embryo cell EB_492"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552471"	SRX3552471	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930525	"Mouse embryo cell EB_493"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552472"	SRX3552472	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930526	"Mouse embryo cell EB_490"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552473"	SRX3552473	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930527	"Mouse embryo cell EB_488"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552474"	SRX3552474	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930528	"Mouse embryo cell EB_494"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552475"	SRX3552475	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930529	"Mouse embryo cell EB_495"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552476"	SRX3552476	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930530	"Mouse embryo cell EB_497"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552477"	SRX3552477	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930531	"Mouse embryo cell EB_496"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552478"	SRX3552478	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930532	"Mouse embryo cell EB_498"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552479"	SRX3552479	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930533	"Mouse embryo cell EB_499"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552480"	SRX3552480	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930534	"Mouse embryo cell EB_500"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552481"	SRX3552481	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930535	"Mouse embryo cell EB_408"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552482"	SRX3552482	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930536	"Mouse embryo cell EB_409"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552483"	SRX3552483	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930537	"Mouse embryo cell EB_410"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552484"	SRX3552484	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930538	"Mouse embryo cell EB_411"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552485"	SRX3552485	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930539	"Mouse embryo cell EB_412"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552486"	SRX3552486	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930540	"Mouse embryo cell EB_415"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552487"	SRX3552487	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930541	"Mouse embryo cell EB_414"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552488"	SRX3552488	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930542	"Mouse embryo cell EB_413"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552489"	SRX3552489	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930543	"Mouse embryo cell EB_687"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552490"	SRX3552490	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930544	"Mouse embryo cell EB_691"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552491"	SRX3552491	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930545	"Mouse embryo cell EB_692"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552492"	SRX3552492	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930546	"Mouse embryo cell EB_695"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552493"	SRX3552493	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930547	"Mouse embryo cell EB_696"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552494"	SRX3552494	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930548	"Mouse embryo cell EB_697"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552495"	SRX3552495	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930549	"Mouse embryo cell EB_698"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552496"	SRX3552496	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930550	"Mouse embryo cell EB_699"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552497"	SRX3552497	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930551	"Mouse embryo cell EB_700"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552498"	SRX3552498	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930552	"Mouse embryo cell EB_703"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552499"	SRX3552499	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930553	"Mouse embryo cell EB_706"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552500"	SRX3552500	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930554	"Mouse embryo cell EB_707"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552501"	SRX3552501	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930555	"Mouse embryo cell EB_709"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552502"	SRX3552502	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930556	"Mouse embryo cell EB_710"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552503"	SRX3552503	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930557	"Mouse embryo cell EB_713"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552504"	SRX3552504	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930558	"Mouse embryo cell EB_716"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552505"	SRX3552505	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930559	"Mouse embryo cell EB_714"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552506"	SRX3552506	"Qiaolin Deng"	"Feb 04, 2019"
